date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-24,BTC,26APR19,5500,P,0.4535,0.0,1,3803.13,BTC-26APR19-5500-P
2019-04-02,BTC,26APR19,5500,P,0.18,64.56,4,4730.09,BTC-26APR19-5500-P
2019-04-03,BTC,26APR19,5500,P,0.1255,79.5,5,5110.64,BTC-26APR19-5500-P
2019-04-06,BTC,26APR19,5500,P,0.08800000000000001,60.0,1,5218.14,BTC-26APR19-5500-P
2019-04-08,BTC,26APR19,5500,P,0.092,69.81,14,5228.36,BTC-26APR19-5500-P
2019-04-09,BTC,26APR19,5500,P,0.0805,63.95,1,5275.69,BTC-26APR19-5500-P
2019-04-10,BTC,26APR19,5500,P,0.0655,61.99,22,5361.39,BTC-26APR19-5500-P
2019-04-11,BTC,26APR19,5500,P,0.1035,60.48,5,5070.38,BTC-26APR19-5500-P
2019-04-14,BTC,26APR19,5500,P,0.0975,55.19,3,5066.3,BTC-26APR19-5500-P
2019-04-15,BTC,26APR19,5500,P,0.0805,54.93,1,5158.23,BTC-26APR19-5500-P
2019-04-16,BTC,26APR19,5500,P,0.0705,52.26,40,5200.76,BTC-26APR19-5500-P
2019-04-18,BTC,26APR19,5500,P,0.057,48.66,7,5266.81,BTC-26APR19-5500-P
