date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-14,BTC,27SEP19,3500,C,0.1865,58.91,1,3574.63,BTC-27SEP19-3500-C
2019-02-16,BTC,27SEP19,3500,C,0.192,59.48,1,3598.56,BTC-27SEP19-3500-C
2019-02-17,BTC,27SEP19,3500,C,0.1875,58.41,1,3594.82,BTC-27SEP19-3500-C
2019-02-18,BTC,27SEP19,3500,C,0.2205,58.07,14,3856.56,BTC-27SEP19-3500-C
2019-02-19,BTC,27SEP19,3500,C,0.2325,59.47,3,3932.45,BTC-27SEP19-3500-C
2019-02-20,BTC,27SEP19,3500,C,0.23,58.22,1,3935.39,BTC-27SEP19-3500-C
2019-02-23,BTC,27SEP19,3500,C,0.23,59.41,1,3925.2,BTC-27SEP19-3500-C
2019-02-25,BTC,27SEP19,3500,C,0.213,61.7,4,3762.11,BTC-27SEP19-3500-C
2019-02-26,BTC,27SEP19,3500,C,0.2105,59.22,3,3808.34,BTC-27SEP19-3500-C
2019-02-27,BTC,27SEP19,3500,C,0.2085,60.62,9,3746.06,BTC-27SEP19-3500-C
2019-02-28,BTC,27SEP19,3500,C,0.20800000000000002,58.55,2,3796.5,BTC-27SEP19-3500-C
2019-03-01,BTC,27SEP19,3500,C,0.20800000000000002,58.34,2,3801.86,BTC-27SEP19-3500-C
2019-03-02,BTC,27SEP19,3500,C,0.205,56.99,1,3808.03,BTC-27SEP19-3500-C
2019-03-04,BTC,27SEP19,3500,C,0.194,57.91,6,3706.01,BTC-27SEP19-3500-C
2019-03-06,BTC,27SEP19,3500,C,0.215,59.63,5,3834.36,BTC-27SEP19-3500-C
2019-03-07,BTC,27SEP19,3500,C,0.2165,59.02,2,3864.81,BTC-27SEP19-3500-C
2019-03-08,BTC,27SEP19,3500,C,0.213,56.84,1,3889.93,BTC-27SEP19-3500-C
2019-03-12,BTC,27SEP19,3500,C,0.21100000000000002,59.89,1,3815.1,BTC-27SEP19-3500-C
2019-03-13,BTC,27SEP19,3500,C,0.2075,57.34,1,3856.39,BTC-27SEP19-3500-C
2019-03-15,BTC,27SEP19,3500,C,0.2165,59.05,1,3902.65,BTC-27SEP19-3500-C
2019-03-18,BTC,27SEP19,3500,C,0.2155,55.95,4,3968.36,BTC-27SEP19-3500-C
2019-03-19,BTC,27SEP19,3500,C,0.2205,57.86,7,3972.5,BTC-27SEP19-3500-C
2019-03-20,BTC,27SEP19,3500,C,0.2235,57.95,1,3997.94,BTC-27SEP19-3500-C
2019-03-22,BTC,27SEP19,3500,C,0.214,55.56,5,3985.29,BTC-27SEP19-3500-C
2019-03-23,BTC,27SEP19,3500,C,0.2135,55.37,4,3988.68,BTC-27SEP19-3500-C
