date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-28,BTC,27DEC19,4500,P,0.2885,59.02,5,4010.55,BTC-27DEC19-4500-P
2019-03-29,BTC,27DEC19,4500,P,0.2675,54.72,1,4031.14,BTC-27DEC19-4500-P
2019-03-31,BTC,27DEC19,4500,P,0.2335,48.42,1,4092.5,BTC-27DEC19-4500-P
2019-04-02,BTC,27DEC19,4500,P,0.1705,59.68,10,4757.03,BTC-27DEC19-4500-P
2019-04-03,BTC,27DEC19,4500,P,0.173,66.57,2,4943.3,BTC-27DEC19-4500-P
2019-04-04,BTC,27DEC19,4500,P,0.16399999999999998,64.83,1,4974.04,BTC-27DEC19-4500-P
2019-04-07,BTC,27DEC19,4500,P,0.1435,65.1,1,5137.06,BTC-27DEC19-4500-P
2019-04-08,BTC,27DEC19,4500,P,0.1355,65.25,1,5250.22,BTC-27DEC19-4500-P
2019-04-10,BTC,27DEC19,4500,P,0.129,63.43,2,5266.28,BTC-27DEC19-4500-P
2019-04-11,BTC,27DEC19,4500,P,0.1405,60.0,3,5058.31,BTC-27DEC19-4500-P
2019-04-15,BTC,27DEC19,4500,P,0.1435,61.06,4,5018.02,BTC-27DEC19-4500-P
2019-04-16,BTC,27DEC19,4500,P,0.134,63.17,3,5195.31,BTC-27DEC19-4500-P
2019-04-17,BTC,27DEC19,4500,P,0.1295,62.73,1,5223.48,BTC-27DEC19-4500-P
2019-04-18,BTC,27DEC19,4500,P,0.1185,60.26,3,5273.23,BTC-27DEC19-4500-P
2019-04-19,BTC,27DEC19,4500,P,0.1275,62.67,3,5247.76,BTC-27DEC19-4500-P
2019-04-21,BTC,27DEC19,4500,P,0.12,60.13,1,5249.34,BTC-27DEC19-4500-P
2019-04-22,BTC,27DEC19,4500,P,0.1155,62.6,1,5382.02,BTC-27DEC19-4500-P
2019-04-25,BTC,27DEC19,4500,P,0.151,66.64,1,5129.18,BTC-27DEC19-4500-P
2019-04-26,BTC,27DEC19,4500,P,0.1325,64.53,2,5259.91,BTC-27DEC19-4500-P
2019-04-28,BTC,27DEC19,4500,P,0.1295,60.57,3,5170.39,BTC-27DEC19-4500-P
2019-04-29,BTC,27DEC19,4500,P,0.133,60.71,1,5135.23,BTC-27DEC19-4500-P
2019-04-30,BTC,27DEC19,4500,P,0.1305,60.6,1,5158.18,BTC-27DEC19-4500-P
2019-05-01,BTC,27DEC19,4500,P,0.121,60.63,1,5296.27,BTC-27DEC19-4500-P
2019-05-02,BTC,27DEC19,4500,P,0.115,60.77,1,5377.45,BTC-27DEC19-4500-P
2019-05-07,BTC,27DEC19,4500,P,0.08800000000000001,66.44,12,5925.21,BTC-27DEC19-4500-P
2019-05-08,BTC,27DEC19,4500,P,0.0895,63.52,1,5826.19,BTC-27DEC19-4500-P
2019-05-09,BTC,27DEC19,4500,P,0.083,65.73,1,6055.97,BTC-27DEC19-4500-P
2019-05-10,BTC,27DEC19,4500,P,0.077,67.09,2,6281.71,BTC-27DEC19-4500-P
2019-05-11,BTC,27DEC19,4500,P,0.054000000000000006,69.66,16,6965.25,BTC-27DEC19-4500-P
2019-05-12,BTC,27DEC19,4500,P,0.051,75.97,3,7520.16,BTC-27DEC19-4500-P
