date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-29,ETH,12APR19,150,C,0.021,50.99,2,142.39,ETH-12APR19-150-C
2019-03-30,ETH,12APR19,150,C,0.021,56.02,5,141.45,ETH-12APR19-150-C
2019-03-31,ETH,12APR19,150,C,0.013999999999999999,50.5,9,140.4,ETH-12APR19-150-C
2019-04-01,ETH,12APR19,150,C,0.013999999999999999,51.88,3,140.86,ETH-12APR19-150-C
2019-04-02,ETH,12APR19,150,C,0.124,91.97,14,166.96,ETH-12APR19-150-C
2019-04-03,ETH,12APR19,150,C,0.10400000000000001,106.11,24,160.85,ETH-12APR19-150-C
2019-04-04,ETH,12APR19,150,C,0.091,102.38,18,158.81,ETH-12APR19-150-C
2019-04-05,ETH,12APR19,150,C,0.081,94.8,8,157.37,ETH-12APR19-150-C
2019-04-06,ETH,12APR19,150,C,0.112,92.02,5,166.52,ETH-12APR19-150-C
2019-04-07,ETH,12APR19,150,C,0.146,128.92,1,173.07,ETH-12APR19-150-C
2019-04-08,ETH,12APR19,150,C,0.204,160.11,2,186.24,ETH-12APR19-150-C
