date_utc,amount,direction,indexPrice,instrument,iv,price,quantity,tickDirection,timeStamp,tradeId,tradeSeq
2019-03-21 15:56:21.729,15.0,sell,134.52,ETH-29MAR19-145-C,69.02,0.013000000000000001,15.0,1,1553183781729,92602,1
2019-03-21 17:08:31.519,1.0,sell,134.25,ETH-29MAR19-145-C,62.59,0.01,1.0,2,1553188111519,94054,2
2019-03-22 00:51:14.873,10.0,sell,134.47,ETH-29MAR19-145-C,67.86,0.012,10.0,0,1553215874873,96328,3
2019-03-22 05:27:21.378,100.0,buy,134.65,ETH-29MAR19-145-C,65.12,0.011000000000000001,100.0,2,1553232441378,97353,4
2019-03-22 08:05:03.269,40.0,buy,135.28,ETH-29MAR19-145-C,66.34,0.012,40.0,0,1553241903269,98185,5
2019-03-22 08:55:53.313,1.0,buy,135.63,ETH-29MAR19-145-C,64.95,0.012,1.0,1,1553244953313,98720,6
2019-03-22 15:26:05.400,10.0,buy,136.37,ETH-29MAR19-145-C,59.12,0.01,10.0,2,1553268365400,102352,7
2019-03-22 15:44:32.873,40.0,buy,136.38,ETH-29MAR19-145-C,64.52,0.012,40.0,0,1553269472873,102446,8
2019-03-22 15:44:47.553,20.0,buy,136.4,ETH-29MAR19-145-C,64.52,0.012,20.0,1,1553269487553,102447,9
2019-03-22 16:07:35.572,70.0,buy,136.25,ETH-29MAR19-145-C,62.13,0.011000000000000001,70.0,2,1553270855572,102541,10
2019-03-22 17:55:54.619,3.0,sell,136.73,ETH-29MAR19-145-C,57.98,0.01,3.0,2,1553277354619,103431,11
2019-03-22 20:23:07.677,1.0,sell,136.65,ETH-29MAR19-145-C,59.54,0.01,1.0,3,1553286187677,104043,12
2019-03-22 20:46:28.625,1.0,sell,136.43,ETH-29MAR19-145-C,55.84,0.008,1.0,2,1553287588625,104488,13
2019-03-22 23:17:49.318,40.0,sell,135.97,ETH-29MAR19-145-C,56.72,0.008,40.0,3,1553296669318,105522,14
2019-03-23 00:04:14.004,11.0,buy,135.55,ETH-29MAR19-145-C,64.63,0.01,11.0,0,1553299454004,105798,15
2019-03-23 02:46:24.612,25.0,buy,136.5,ETH-29MAR19-145-C,63.52,0.011000000000000001,25.0,0,1553309184612,106909,16
2019-03-23 02:46:24.612,55.0,buy,136.5,ETH-29MAR19-145-C,63.52,0.011000000000000001,55.0,1,1553309184612,106910,17
2019-03-23 02:47:08.222,8.0,buy,136.51,ETH-29MAR19-145-C,63.32,0.011000000000000001,8.0,1,1553309228222,106913,18
2019-03-23 10:24:01.226,40.0,sell,137.0,ETH-29MAR19-145-C,55.03,0.008,40.0,2,1553336641226,111618,19
2019-03-23 10:24:07.522,40.0,buy,137.0,ETH-29MAR19-145-C,55.03,0.008,40.0,3,1553336647522,111619,20
2019-03-23 10:24:07.542,40.0,buy,137.0,ETH-29MAR19-145-C,55.03,0.008,40.0,3,1553336647542,111620,21
2019-03-23 10:24:07.564,20.0,buy,137.0,ETH-29MAR19-145-C,55.03,0.008,20.0,3,1553336647564,111621,22
2019-03-23 21:19:29.597,5.0,buy,136.0,ETH-29MAR19-145-C,63.27,0.009000000000000001,5.0,0,1553375969597,115964,23
2019-03-23 21:26:42.544,2.0,sell,136.07,ETH-29MAR19-145-C,57.18,0.006999999999999999,2.0,2,1553376402544,116007,24
2019-03-23 21:26:42.544,2.0,sell,136.07,ETH-29MAR19-145-C,54.07,0.006,2.0,2,1553376402544,116008,25
2019-03-23 22:24:37.122,20.0,buy,136.23,ETH-29MAR19-145-C,64.9,0.01,20.0,0,1553379877122,116297,26
