date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-31,BTC,27DEC19,11000,C,0.0175,68.51,1,4088.96,BTC-27DEC19-11000-C
2019-04-02,BTC,27DEC19,11000,C,0.031,68.44,10,4818.65,BTC-27DEC19-11000-C
2019-04-03,BTC,27DEC19,11000,C,0.0455,74.11,6,4945.99,BTC-27DEC19-11000-C
2019-04-05,BTC,27DEC19,11000,C,0.0475,74.47,1,5015.91,BTC-27DEC19-11000-C
2019-04-07,BTC,27DEC19,11000,C,0.062,79.45,3,5099.82,BTC-27DEC19-11000-C
2019-04-08,BTC,27DEC19,11000,C,0.0435,70.5,3,5201.41,BTC-27DEC19-11000-C
2019-04-09,BTC,27DEC19,11000,C,0.042,69.91,2,5223.6,BTC-27DEC19-11000-C
2019-04-10,BTC,27DEC19,11000,C,0.046,69.47,2,5437.58,BTC-27DEC19-11000-C
2019-04-12,BTC,27DEC19,11000,C,0.035,68.91,2,5072.89,BTC-27DEC19-11000-C
2019-04-13,BTC,27DEC19,11000,C,0.04,72.05,1,5074.6,BTC-27DEC19-11000-C
2019-04-14,BTC,27DEC19,11000,C,0.048,75.86,2,5074.89,BTC-27DEC19-11000-C
2019-04-15,BTC,27DEC19,11000,C,0.0345,69.96,7,4993.84,BTC-27DEC19-11000-C
2019-04-16,BTC,27DEC19,11000,C,0.0335,68.76,5,5059.83,BTC-27DEC19-11000-C
2019-04-18,BTC,27DEC19,11000,C,0.0415,70.22,1,5310.2,BTC-27DEC19-11000-C
2019-04-19,BTC,27DEC19,11000,C,0.0405,70.5,1,5248.18,BTC-27DEC19-11000-C
2019-04-21,BTC,27DEC19,11000,C,0.0415,70.82,2,5298.64,BTC-27DEC19-11000-C
2019-04-22,BTC,27DEC19,11000,C,0.0415,70.81,1,5299.18,BTC-27DEC19-11000-C
2019-04-23,BTC,27DEC19,11000,C,0.047,70.7,1,5554.17,BTC-27DEC19-11000-C
2019-04-24,BTC,27DEC19,11000,C,0.044000000000000004,71.19,3,5422.93,BTC-27DEC19-11000-C
2019-04-25,BTC,27DEC19,11000,C,0.0365,71.19,2,5145.88,BTC-27DEC19-11000-C
2019-04-26,BTC,27DEC19,11000,C,0.0405,73.15,2,5146.56,BTC-27DEC19-11000-C
2019-04-28,BTC,27DEC19,11000,C,0.038,72.32,2,5160.0,BTC-27DEC19-11000-C
2019-04-29,BTC,27DEC19,11000,C,0.0385,73.11,23,5132.84,BTC-27DEC19-11000-C
2019-04-30,BTC,27DEC19,11000,C,0.039,72.08,2,5266.89,BTC-27DEC19-11000-C
2019-05-01,BTC,27DEC19,11000,C,0.037000000000000005,71.01,3,5306.95,BTC-27DEC19-11000-C
2019-05-03,BTC,27DEC19,11000,C,0.0445,69.55,2,5697.19,BTC-27DEC19-11000-C
2019-05-05,BTC,27DEC19,11000,C,0.048,71.07,1,5739.43,BTC-27DEC19-11000-C
2019-05-06,BTC,27DEC19,11000,C,0.0475,72.2,4,5634.94,BTC-27DEC19-11000-C
2019-05-07,BTC,27DEC19,11000,C,0.055999999999999994,73.48,3,5841.99,BTC-27DEC19-11000-C
2019-05-08,BTC,27DEC19,11000,C,0.055,73.68,1,5858.63,BTC-27DEC19-11000-C
2019-05-09,BTC,27DEC19,11000,C,0.057999999999999996,73.15,1,6047.76,BTC-27DEC19-11000-C
2019-05-10,BTC,27DEC19,11000,C,0.0635,73.11,3,6287.13,BTC-27DEC19-11000-C
2019-05-11,BTC,27DEC19,11000,C,0.10400000000000001,75.26,12,7298.65,BTC-27DEC19-11000-C
2019-05-12,BTC,27DEC19,11000,C,0.1085,75.5,1,7483.07,BTC-27DEC19-11000-C
